Unnamed: 0,num,uni_num,序号,学校名称,学校标识码,主管部门,所在地,办学层次,备注,campusName,lng,lat,uid,area,get
173,173,67,93,南开大学,4112010055,教育部,天津市,本科,公办,南开大学(八里台校区),117.17546,39.109442,7a84cea69d5be9e94d55473d,南开区,1
174,174,67,93,南开大学,4112010055,教育部,天津市,本科,公办,南开大学(津南校区),117.352678,38.994944,ae4ffd933efe392faaf7294c,津南区,1
175,175,67,93,南开大学,4112010055,教育部,天津市,本科,公办,南开大学泰达学院,117.719413,39.032938,d657e160454288ca0a5cb32e,滨海新区,1
176,176,68,94,天津大学,4112010056,教育部,天津市,本科,公办,天津大学(卫津路校区),117.180115,39.116464,288435135c339bc84c6d461c,南开区,1
177,177,68,94,天津大学,4112010056,教育部,天津市,本科,公办,天津大学(北洋园校区),117.319102,39.004181,e4fb2dba48387fb9db131869,津南区,1
178,178,68,94,天津大学,4112010056,教育部,天津市,本科,公办,天津大学,117.328572,39.00997,cbfffc3edd3407229a005040,津南区,-1
179,179,69,95,天津科技大学,4112010057,天津市,天津市,本科,公办,天津科技大学(滨海校区),117.715812,39.093244,1f4e00d8e1d5604a2cb17e65,滨海新区,1
180,180,69,95,天津科技大学,4112010057,天津市,天津市,本科,公办,天津科技大学(河西校区),117.278956,39.075509,05dd7d5f00a27700ad080f38,河西区,1
181,181,69,95,天津科技大学,4112010057,天津市,天津市,本科,公办,天津科技大学,117.714006,39.089246,0e738243811c521693114c63,滨海新区,-1
182,182,69,95,天津科技大学,4112010057,天津市,天津市,本科,公办,天津科技大学西院,117.704444,39.094944,f1250f573e51f020374aae04,滨海新区,-1
183,183,70,96,天津工业大学,4112010058,天津市,天津市,本科,公办,天津工业大学,117.117765,39.073258,d219bb1d1a038f8af50e77f9,西青区,1
184,184,70,96,天津工业大学,4112010058,天津市,天津市,本科,公办,天津工业大学(和平校区),117.192577,39.127744,e110dba71d9f3f6f45572606,和平区,1
185,185,70,96,天津工业大学,4112010058,天津市,天津市,本科,公办,天津工业大学(生命科学学院),117.115574,39.070972,010c54642a92d9e7f4eafc4f,西青区,-1
186,186,70,96,天津工业大学,4112010058,天津市,天津市,本科,公办,天津工业大学纺织科学与工程学院,117.121038,39.071811,634afc2d120a3feaeee4a557,西青区,-1
187,187,71,97,中国民航大学,4112010059,交通运输部（中国民用航空局）,天津市,本科,公办,中国民航大学,117.359072,39.113268,8114eb32af8932e72dfaa7ca,东丽区,1
188,188,71,97,中国民航大学,4112010059,交通运输部（中国民用航空局）,天津市,本科,公办,中国民航大学(宁河校区),117.467437,39.263962,afca5cc52730f19ffda778e0,宁河区,1
189,189,72,98,天津理工大学,4112010060,天津市,天津市,本科,公办,天津理工大学,117.148097,39.066305,53cebd50d60f60602a02e1f9,西青区,1
190,190,72,98,天津理工大学,4112010060,天津市,天津市,本科,公办,天津理工大学艺术学院,117.143959,39.065755,9db4f651ba6403a52d4733d4,西青区,1
191,191,73,99,天津农学院,4112010061,天津市,天津市,本科,公办,天津农学院,117.107553,39.098285,9b4b4524c731e3c00d3dda6d,西青区,1
192,192,73,99,天津农学院,4112010061,天津市,天津市,本科,公办,天津农学院(西校区),116.981518,39.167527,b3aa435d940c4c0a157643f9,西青区,1
193,193,73,99,天津农学院,4112010061,天津市,天津市,本科,公办,天津农学院(蓟州校区),117.522902,40.026753,762eb775d4bb5c631d580069,蓟州区,-1
194,194,74,100,天津医科大学,4112010062,天津市,天津市,本科,公办,天津医科大学(气象台校区),117.191328,39.112727,4307550337d43a733b221c4d,和平区,1
195,195,74,100,天津医科大学,4112010062,天津市,天津市,本科,公办,天津医科大学(广东路校区),117.220402,39.117406,b3e3824b4a2778140f0e6b87,河西区,1
196,196,74,100,天津医科大学,4112010062,天津市,天津市,本科,公办,天津医科大学(静海校区),116.930096,38.931726,144dee3e5587783fc17da248,静海区,-1
197,197,74,100,天津医科大学,4112010062,天津市,天津市,本科,公办,天津医科大学临床医学院,117.469996,38.873134,cde9e2c7f6248ab5e81e9720,滨海新区,1
198,198,75,101,天津中医药大学,4112010063,天津市,天津市,本科,公办,天津中医药大学(新校区),117.077635,38.958945,bd4ad85e3cd6861786420e5f,静海区,1
199,199,75,101,天津中医药大学,4112010063,天津市,天津市,本科,公办,天津中医药大学(中院),117.175961,39.121846,f6afe857ba45120e3be4a6f0,南开区,-1
200,200,75,101,天津中医药大学,4112010063,天津市,天津市,本科,公办,天津中医药大学新校区,117.070588,38.962479,ef0d4197ca79051f79b55c81,静海区,-1
201,201,75,101,天津中医药大学,4112010063,天津市,天津市,本科,公办,天津中医药大学新校区,117.070746,38.962426,f6cea5f91a6f592bb6f42f7c,静海区,-1
202,202,75,101,天津中医药大学,4112010063,天津市,天津市,本科,公办,天津中医药大学针灸学院(滨海新区分部),117.666235,39.05105,45e90e705ccb3265902ca33f,滨海新区,-1
203,203,76,102,天津师范大学,4112010065,天津市,天津市,本科,公办,天津师范大学,117.132025,39.069342,2e7e659340f1c018e5e965c5,西青区,1
204,204,76,102,天津师范大学,4112010065,天津市,天津市,本科,公办,天津师范大学(八里台校区),117.189388,39.105836,0c1c96e93e050fff0782c268,河西区,1
205,205,76,102,天津师范大学,4112010065,天津市,天津市,本科,公办,天津师范大学津沽学院,117.13068,39.061631,b9033b5269e645fc40ab9a5f,西青区,1
206,206,76,102,天津师范大学,4112010065,天津市,天津市,本科,公办,天津师范大学高职学院,117.181457,39.123606,631c41571af2e26231f71dec,南开区,-1
207,207,77,103,天津职业技术师范大学,4112010066,天津市,天津市,本科,公办,天津职业技术师范大学,117.302938,39.064979,f2405c89493da90e9de32147,津南区,1
208,208,78,104,天津外国语大学,4112010068,天津市,天津市,本科,公办,天津外国语大学,117.216346,39.114374,b8668c0833f7706e0f0e6b83,河西区,1
209,209,78,104,天津外国语大学,4112010068,天津市,天津市,本科,公办,天津外国语大学滨海外事学院,117.474486,38.868116,4f724aff453a7c5971210b63,滨海新区,-1
210,210,79,105,天津商业大学,4112010069,天津市,天津市,本科,公办,天津商业大学,117.131361,39.187459,9e7759a686cbfdad0bccdd10,北辰区,1
211,211,79,105,天津商业大学,4112010069,天津市,天津市,本科,公办,天津商业大学宝德学院,117.099403,39.097887,a2a4fe28acde739ab42655ed,西青区,1
212,212,79,105,天津商业大学,4112010069,天津市,天津市,本科,公办,天津商业大学(南院),117.143981,39.159658,0523a1413e7f801cb23c81d5,红桥区,1
213,213,80,106,天津财经大学,4112010070,天津市,天津市,本科,公办,天津财经大学,117.284786,39.067009,3a0a78bd685fdefb63180938,河西区,1
214,214,80,106,天津财经大学,4112010070,天津市,天津市,本科,公办,天津财经大学(马场道校区),117.213347,39.114443,55fa2c0b1e6cd62c1ce9993b,河西区,1
215,215,80,106,天津财经大学,4112010070,天津市,天津市,本科,公办,天津财经大学珠江学院,117.412575,39.557157,b31ce09b72c2898271210bb4,宝坻区,1
216,216,81,107,天津体育学院,4112010071,天津市,天津市,本科,公办,天津体育学院(新校区),117.066181,38.958815,7666852232adf8e21c38946d,静海区,1
217,217,81,107,天津体育学院,4112010071,天津市,天津市,本科,公办,天津体育学院新校区,117.071279,38.957143,0506382d0ff41b9cc4f50ddf,静海区,-1
218,218,82,108,天津音乐学院,4112010072,天津市,天津市,本科,公办,天津音乐学院(南校区),117.238067,39.123098,925c550fadb02cb35a3ac85b,河东区,1
219,219,82,108,天津音乐学院,4112010072,天津市,天津市,本科,公办,天津音乐学院(北院学生宿舍),117.236192,39.129243,665801454837d234a8175a4d,河东区,1
220,220,83,109,天津美术学院,4112010073,天津市,天津市,本科,公办,天津美术学院,117.200742,39.15907,9cfb2865726cbacbbda24076,河北区,1
221,221,83,109,天津美术学院,4112010073,天津市,天津市,本科,公办,天津美术学院(北校区),117.223776,39.189241,2ba331508e35260381a12e60,河北区,1
222,222,84,110,天津城建大学,4112010792,天津市,天津市,本科,公办,天津城建大学,117.101884,39.101033,2ad32cc34300f98e9d95def8,西青区,1
223,223,86,112,天津中德应用技术大学,4112012105,天津市,天津市,本科,公办,天津中德应用技术大学,117.392755,39.01727,fe31ae5a4f5e97c2f4e73b88,津南区,1
224,224,87,113,天津外国语大学滨海外事学院,4112013658,天津市教委,天津市,本科,民办,天津外国语大学滨海外事学院,117.474486,38.868116,4f724aff453a7c5971210b63,滨海新区,-1
225,225,88,114,天津传媒学院,4112013659,天津市教委,天津市,本科,民办,天津传媒学院,117.275781,40.051307,28f9d8379cfade442d47339f,蓟州区,1
226,226,89,115,天津商业大学宝德学院,4112013660,天津市教委,天津市,本科,民办,天津商业大学宝德学院,117.099403,39.097887,a2a4fe28acde739ab42655ed,西青区,1
227,227,90,116,天津医科大学临床医学院,4112013661,天津市教委,天津市,本科,民办,天津医科大学临床医学院,117.469996,38.873134,cde9e2c7f6248ab5e81e9720,滨海新区,1
228,228,90,116,天津医科大学临床医学院,4112013661,天津市教委,天津市,本科,民办,天津医科大学临床医学院,117.468406,38.874003,fc5ca00dc6dcfef8cd04efce,滨海新区,-1
229,229,90,116,天津医科大学临床医学院,4112013661,天津市教委,天津市,本科,民办,天津医科大学临床医学院,117.468514,38.874007,08ae611477419d78d4851fc7,滨海新区,-1
230,230,91,117,南开大学滨海学院,4112013663,天津市教委,天津市,本科,民办,南开大学滨海学院,117.456076,38.868211,e85e252703deaa5295f08c20,滨海新区,1
231,231,92,118,天津师范大学津沽学院,4112013896,天津市教委,天津市,本科,民办,天津师范大学津沽学院,117.13068,39.061631,b9033b5269e645fc40ab9a5f,西青区,1
232,232,94,120,北京科技大学天津学院,4112013898,天津市教委,天津市,本科,民办,北京科技大学天津学院,117.395765,39.550329,8e531fcfcb6376e0ca29158b,宝坻区,-1
233,233,94,120,北京科技大学天津学院,4112013898,天津市教委,天津市,本科,民办,北京科技大学天津学院,117.395705,39.550511,e6a5b581bf22782c00ec01e4,宝坻区,-1
234,234,95,121,天津仁爱学院,4112014038,天津市教委,天津市,本科,民办,天津仁爱学院,117.163406,38.891238,cbaa00c80baa1fb7d3ff23b2,静海区,1
235,235,96,122,天津财经大学珠江学院,4112014087,天津市教委,天津市,本科,民办,天津财经大学珠江学院,117.412575,39.557157,b31ce09b72c2898271210bb4,宝坻区,1
236,236,97,149,河北大学,4113010075,河北省,保定市,本科,公办,河北大学,115.52262,38.876199,a99fa9faa8ab85502afc4893,莲池区,1
237,237,97,149,河北大学,4113010075,河北省,保定市,本科,公办,河北大学(七一路校区),115.571228,38.886396,ecdc6755636f679957bfffd8,莲池区,1
238,238,97,149,河北大学,4113010075,河北省,保定市,本科,公办,河北大学(裕华路校区),115.526116,38.8574,b33e56961885cad128201a7f,莲池区,-1
239,239,97,149,河北大学,4113010075,河北省,保定市,本科,公办,河北大学,115.522301,38.876978,c7d12ef0a7cab0a1c9e33cd5,莲池区,-1
240,240,98,150,河北工程大学,4113010076,河北省,邯郸市,本科,公办,河北工程大学(新校区),114.611061,36.662263,3645229c8a9e3a266c4760e4,丛台区,1
241,241,98,150,河北工程大学,4113010076,河北省,邯郸市,本科,公办,河北工程大学科信学院,114.515134,36.577829,2455905f21aaae3657bfff68,邯山区,1
242,242,98,150,河北工程大学,4113010076,河北省,邯郸市,本科,公办,河北工程大学数理学院,114.607191,36.662308,4c23571f519fab0814c8f6d4,丛台区,-1
243,243,99,151,河北地质大学,4113010077,河北省,石家庄市,本科,公办,河北地质大学,114.556092,38.025828,a378cc79560734297bf79614,裕华区,1
244,244,99,151,河北地质大学,4113010077,河北省,石家庄市,本科,公办,河北地质大学(北校区),114.440872,38.096207,22e11407863bfccad5b74ec5,新华区,1
245,245,99,151,河北地质大学,4113010077,河北省,石家庄市,本科,公办,河北地质大学(育才校区),114.534625,38.026577,9ad6511805eaf2d716948e24,裕华区,1
246,246,99,151,河北地质大学,4113010077,河北省,石家庄市,本科,公办,河北地质大学华信学院,114.778222,38.337794,0a9c06352c21d7b8f6c59c2e,新乐市,1
247,247,100,152,河北工业大学,4113010080,河北省,天津市,本科,公办,河北工业大学(北辰校区),117.065012,39.244095,6b58e78ce9b53fc9ce04efe1,北辰区,1
248,248,100,152,河北工业大学,4113010080,河北省,天津市,本科,公办,河北工业大学(红桥校区),117.173021,39.184685,be54cde968897c4179f796ae,红桥区,1
249,249,100,152,河北工业大学,4113010080,河北省,天津市,本科,公办,河北工业大学红桥校区(南院),117.17628,39.178847,fd2520b66b20b15a0d0e6bd9,红桥区,1
250,250,101,153,华北理工大学,4113010081,河北省,唐山市,本科,公办,华北理工大学,118.59931,39.21084,d05b348b096cb1dcbe48420e,曹妃甸区,1
251,251,101,153,华北理工大学,4113010081,河北省,唐山市,本科,公办,华北理工大学,118.59873,39.20325,269bc6473dd670abb42655cb,曹妃甸区,-1
252,252,101,153,华北理工大学,4113010081,河北省,唐山市,本科,公办,华北理工大学轻工学院(丰润校区),118.177289,39.812732,053cdae0a667618971210bbe,丰润区,1
253,253,101,153,华北理工大学,4113010081,河北省,唐山市,本科,公办,华北理工大学迁安学院,118.701566,39.98691,ac52d4cbe511e8ed7dc87671,迁安市,1
254,254,101,153,华北理工大学,4113010081,河北省,唐山市,本科,公办,华北理工大学材料科学与工程学院,118.604035,39.217048,912274f064ae412c8936ee2d,曹妃甸区,-1
255,255,101,153,华北理工大学,4113010081,河北省,唐山市,本科,公办,华北理工大学人文法律学院,118.603837,39.205333,bd39362f686bd49840afe61a,曹妃甸区,-1
256,256,102,154,河北科技大学,4113010082,河北省,石家庄市,本科,公办,河北科技大学,114.528652,37.984026,5c56edd6db9bd55aa1d2306a,裕华区,1
257,257,102,154,河北科技大学,4113010082,河北省,石家庄市,本科,公办,河北科技大学电气工程学院,114.530671,37.980924,61071e00fa31ca237dc87679,裕华区,-1
258,258,102,154,河北科技大学,4113010082,河北省,石家庄市,本科,公办,河北科技大学家属院,114.465002,38.058762,d594b4a0ae802ec514b54b4d,新华区,1
259,259,103,155,河北建筑工程学院,4113010084,河北省,张家口市,本科,公办,河北建筑工程学院,114.90381,40.761555,9f97b1c5cb2bfb05b64f54de,桥东区,1
260,260,103,155,河北建筑工程学院,4113010084,河北省,张家口市,本科,公办,河北建筑工程学院建筑设计研究院,114.904774,40.829646,7049b07e921d08eb11882404,桥东区,-1
261,261,104,156,河北水利电力学院,4113010085,河北省,沧州市,本科,公办,河北水利电力学院,116.811572,38.301061,d3401490ae060aeba2a934fc,运河区,1
262,262,105,157,河北农业大学,4113010086,河北省,保定市,本科,公办,河北农业大学,115.489891,38.855841,999b836d6d1d87bf2fe67b37,莲池区,1
263,263,105,157,河北农业大学,4113010086,河北省,保定市,本科,公办,河北农业大学(西校区),115.452319,38.833464,ab2c86b9e315d34f8bfc0653,竞秀区,1
264,264,105,157,河北农业大学,4113010086,河北省,保定市,本科,公办,河北农业大学,115.487075,38.856858,57af594a8d1788696040a957,莲池区,-1
265,265,106,158,河北医科大学,4113010089,河北省,石家庄市,本科,公办,河北医科大学,114.541759,38.05175,cb51dc9423098a994054d739,长安区,1
266,266,106,158,河北医科大学,4113010089,河北省,石家庄市,本科,公办,河北医科大学(建华校区),114.555767,38.019403,73546a86e5417119a1046420,裕华区,1
267,267,107,159,河北北方学院,4113010092,河北省,张家口市,本科,公办,河北北方学院,114.885358,40.77713,355bc6435d0c145d931fc9f4,桥东区,1
