num,uni_num,序号,学校名称,学校标识码,主管部门,所在地,办学层次,备注,campusName,lng,lat,uid,area,get
477,324,713,上海城建职业学院,4131012495,上海市,上海市,专科,,上海城建职业学院(杨浦校区),121.560509,31.332832,8f4dd6346a514d49f8f0cb12,杨浦区,1
478,324,713,上海城建职业学院,4131012495,上海市,上海市,专科,,上海城建职业学院(静安校区),121.487799,31.253189,04178e8e915a1316ce04efb2,静安区,1
480,324,713,上海城建职业学院,4131012495,上海市,上海市,专科,,上海城建职业学院(国科路校区),121.524633,31.292098,44ad18efa891403c5abbbc8c,杨浦区,1
481,325,714,上海交通职业技术学院,4131012497,上海市,上海市,专科,,上海交通职业技术学院(浦东校区),121.686591,31.073403,15c44abc262c12027c29bd78,浦东新区,1
482,325,714,上海交通职业技术学院,4131012497,上海市,上海市,专科,,上海交通职业技术学院,121.431097,31.198343,87a674fbdc5a6b52ad045708,徐汇区,1
483,325,714,上海交通职业技术学院,4131012497,上海市,上海市,专科,,上海交通职业技术学院(嘉定校区),121.239983,31.489644,0efd26bb8de07d6441d63ed6,嘉定区,1
485,326,715,上海海事职业技术学院,4131012498,上海市,上海市,专科,,上海海事职业技术学院,121.534987,31.244897,2550c6d73fb2432de607387c,浦东新区,1
489,327,716,上海电子信息职业技术学院,4131012499,上海市,上海市,专科,,上海电子信息职业技术学院(奉贤校区),121.702789,30.931226,5c2dc21df8f7fb7a6ec02c89,奉贤区,1
490,327,716,上海电子信息职业技术学院,4131012499,上海市,上海市,专科,,上海电子信息职业技术学院(闵行校区),121.43054,31.034452,b730158c82d671446849f37a,闵行区,1
491,327,716,上海电子信息职业技术学院,4131012499,上海市,上海市,专科,,上海电子信息职业技术学院(徐汇校区),121.465451,31.194542,203787f73e6b78c52806ce2b,徐汇区,1
492,327,716,上海电子信息职业技术学院,4131012499,上海市,上海市,专科,,上海电子信息职业技术学院生活园区,121.698358,30.92897,8eb48fa1ddb33dd8f32d836f,奉贤区,1
493,328,717,上海震旦职业学院,4131012583,上海市教委,上海市,专科,民办,上海震旦职业学院,121.362517,31.425121,0523a14131d18f1cb23c817f,宝山区,1
494,328,717,上海震旦职业学院,4131012583,上海市教委,上海市,专科,民办,上海震旦职业学院(南校区),121.366039,31.41824,95dfa9aeef4a74d5c72ba1ce,宝山区,1
497,331,720,上海思博职业技术学院,4131012586,上海市教委,上海市,专科,民办,上海思博职业技术学院,121.78711,31.043761,b292b3aabe7e7b57bf4842bc,浦东新区,1
499,332,721,上海工艺美术职业学院,4131012588,上海市,上海市,专科,,上海工艺美术职业学院,121.25867,31.413834,2b1bfe89d3687fc92806ce04,嘉定区,1
500,332,721,上海工艺美术职业学院,4131012588,上海市,上海市,专科,,上海工艺美术职业学院,121.442666,31.192696,0cb1d16ba21a00135d17c334,徐汇区,1
502,333,722,上海济光职业技术学院,4131012798,上海市教委,上海市,专科,民办,上海济光职业技术学院,121.441473,31.370663,406c41a06a2fa164843304d9,宝山区,1
503,333,722,上海济光职业技术学院,4131012798,上海市教委,上海市,专科,民办,上海济光职业技术学院(杨浦校区),121.506482,31.306783,c3340ae69eda923f4bcc4a49,杨浦区,1
504,334,723,上海工商外国语职业学院,4131012800,上海市教委,上海市,专科,民办,上海工商外国语职业学院,121.787733,31.050963,516aa5be3d5dc7a9f4eafc51,浦东新区,1
506,335,724,上海科学技术职业学院,4131012801,上海市,上海市,专科,,上海科学技术职业学院,121.264624,31.392408,a8fc7828ca59bfc6d8d891d7,嘉定区,1
508,336,725,上海农林职业技术学院,4131012912,上海市,上海市,专科,,上海农林职业技术学院,121.225792,31.016352,49d959385f0a6442c61e51f3,松江区,1
511,336,725,上海农林职业技术学院,4131012912,上海市,上海市,专科,,上海农林职业技术学院实训基地(水产公路),121.134908,30.93963,caa446b41a635f06b04c4939,松江区,1
512,337,726,上海邦德职业技术学院,4131012913,上海市教委,上海市,专科,民办,上海邦德职业技术学院,121.408506,31.328958,b292b3aabd3c7a57be484242,宝山区,1
513,338,727,上海电影艺术职业学院,4131013747,上海市教委,上海市,专科,民办,上海电影艺术职业学院,121.591568,31.19784,4fc3161ab4e20ba83b13fdb0,浦东新区,1
514,340,729,上海工会管理职业学院,4131014023,上海市,上海市,专科,,上海工会管理职业学院,121.525455,31.266523,875e0c56e5aa0292cac3dbe2,杨浦区,1
515,340,729,上海工会管理职业学院,4131014023,上海市,上海市,专科,,上海工会管理职业学院,121.421378,30.912343,a553478eed3d1c637369d3d0,奉贤区,1
518,341,730,上海民航职业技术学院,4131014394,交通运输部（中国民用航空局）,上海市,专科,,上海民航职业技术学院,121.462475,31.177613,65af8b9ef7d5e4f61329358c,徐汇区,1
519,341,730,上海民航职业技术学院,4131014394,交通运输部（中国民用航空局）,上海市,专科,,上海民航职业技术学院(浦东校区),121.793188,31.057643,4c1d4094161e6f6b88fc06bd,浦东新区,1
520,341,730,上海民航职业技术学院,4131014394,交通运输部（中国民用航空局）,上海市,专科,,上海民航职业技术学院(浦东校区)生活园区,121.791778,31.056641,0457a361985cfa1bb34c4971,浦东新区,1
521,343,810,盐城幼儿师范高等专科学校,3632000466,江苏省,盐城市,专科,,盐城幼儿师范高等专科学校(北校区),120.17344,33.323518,0aae9467d95a587043afe6eb,盐都区,1
522,343,810,盐城幼儿师范高等专科学校,3632000466,江苏省,盐城市,专科,,盐城幼儿师范高等专科学校(南校区),120.18274,33.313498,c923fc87448d1df58505bf98,盐都区,1
524,344,811,苏州幼儿师范高等专科学校,3632000583,江苏省,苏州市,专科,,苏州幼儿师范高等专科学校,120.676137,31.387279,a718517c4d7fd764471a3202,相城区,1
525,345,812,明达职业技术学院,4132010826,江苏省教育厅,盐城市,专科,民办,明达职业技术学院,120.344741,33.79193,593850fb793fca5ddf1e5220,射阳县,1
527,346,813,无锡职业技术学院,4132010848,江苏省,无锡市,专科,,无锡职业技术学院(高浪路),120.278627,31.502251,0e0986c69add7ca524e0a069,滨湖区,1
528,346,813,无锡职业技术学院,4132010848,江苏省,无锡市,专科,,无锡职业技术学院(中桥校区),120.301201,31.546064,7d2c0ee1d40fd3865fbe86f0,梁溪区,1
530,347,814,江苏建筑职业技术学院,4132010849,江苏省,徐州市,专科,,江苏建筑职业技术学院,117.182764,34.209231,dffd631c2dacdebc38221ce5,泉山区,1
533,348,815,江苏工程职业技术学院,4132010958,江苏省,南通市,专科,,江苏工程职业技术学院,120.894238,32.012926,162005448bf39642250bd070,崇川区,1
534,349,816,苏州工艺美术职业技术学院,4132010960,江苏省,苏州市,专科,,苏州工艺美术职业技术学院,120.592312,31.236873,f4a33da9fcad26093010af46,吴中区,1
535,350,817,连云港职业技术学院,4132011050,江苏省,连云港市,专科,,连云港职业技术学院,119.248642,34.668765,0b003083bbb423e9fd0eb0fb,海州区,1
536,352,819,南通职业大学,4132011052,江苏省,南通市,专科,,南通职业大学(海门分校),121.172984,31.834014,a03d8ad3f82304e184330417,海门区,1
537,354,821,沙洲职业工学院,4132011288,江苏省,苏州市,专科,,沙洲职业工学院,120.594373,31.909881,6e665bd9475289a0f942b2e4,张家港市,1
538,355,822,扬州市职业大学,4132011462,江苏省,扬州市,专科,,扬州市职业大学(广播电视大学后勤服务有限公司),119.386574,32.402063,3502373162a6ac7c213bf244,邗江区,1
540,355,822,扬州市职业大学,4132011462,江苏省,扬州市,专科,,扬州市职业大学师范学院,119.442634,32.783685,0835cc27bf2df103eee4a502,高邮市,1
542,356,823,连云港师范高等专科学校,4132011585,江苏省,连云港市,专科,,连云港师范高等专科学校,119.234616,34.652324,e3e2cd9d2304589dc7f50dc6,海州区,1
545,357,824,江苏经贸职业技术学院,4132012047,江苏省,南京市,专科,,江苏经贸职业技术学院(江宁校区),118.891435,31.937283,50fb64ff430ab720e9f853f0,江宁区,1
546,357,824,江苏经贸职业技术学院,4132012047,江苏省,南京市,专科,,江苏经贸职业技术学院(光华校区),118.832132,32.023406,1e5aa8af75664083e5e96599,秦淮区,1
547,358,825,九州职业技术学院,4132012054,江苏省教育厅,徐州市,专科,民办,九州职业技术学院,117.167349,34.189883,c7fb04bd51717b16fa0cadcc,铜山区,1
548,359,826,硅湖职业技术学院,4132012078,江苏省教育厅,苏州市,专科,民办,硅湖职业技术学院,121.146456,31.29098,72986da367b867a71ce999e3,昆山市,1
549,360,827,泰州职业技术学院,4132012106,江苏省,泰州市,专科,,泰州职业技术学院,119.900585,32.380772,069f3ce8753a98246dc02c79,海陵区,1
551,360,827,泰州职业技术学院,4132012106,江苏省,泰州市,专科,,泰州职业技术学院药学院,119.897478,32.379646,40f02c3faf323a7ef2193788,高港区,1
553,361,828,常州信息职业技术学院,4132012317,江苏省,常州市,专科,,常州信息职业技术学院,119.96101,31.683938,0295e072f5fcabf9130daa7a,武进区,1
554,362,829,江苏联合职业技术学院,4132012678,江苏省,南京市,专科,,江苏联合职业技术学院,118.779348,32.064444,983d3f1eba991f31b54f54de,鼓楼区,1
555,362,829,江苏联合职业技术学院,4132012678,江苏省,南京市,专科,,江苏联合职业技术学院(江宁分院),118.905384,31.937874,8b24c35c72d8cb999a005000,江宁区,1
560,363,830,江苏海事职业技术学院,4132012679,江苏省,南京市,专科,,江苏海事职业技术学院(江宁校区),118.913687,31.924348,2ea792ee7313647f940319a6,江宁区,1
563,365,832,无锡科技职业学院,4132012681,江苏省,无锡市,专科,,无锡科技职业学院,120.396068,31.52616,7388dffd0e26b1ebd2ff23aa,新吴区,1
565,366,833,江苏医药职业学院,4132012682,江苏省,盐城市,专科,,江苏医药职业学院,120.17829,33.330994,b766cd1204fea3fb0b69d95b,盐都区,1
568,368,835,南通科技职业学院,4132012684,江苏省,南通市,专科,,南通科技职业学院,120.89843,32.009602,04821efb2fded84baeb22a43,崇川区,1
570,369,836,苏州经贸职业技术学院,4132012685,江苏省,苏州市,专科,,苏州经贸职业技术学院,120.573288,31.258533,8e2f746c655b7b62dbeceda0,虎丘区,1
572,370,837,苏州工业职业技术学院,4132012686,江苏省,苏州市,专科,,苏州工业职业技术学院,120.596833,31.225668,04e8faa419d54cebab175afc,吴中区,1
573,372,839,苏州卫生职业技术学院,4132012688,江苏省,苏州市,专科,,苏州卫生职业技术学院(石湖校区),120.591798,31.267099,53cebd50f7b781612a02e141,虎丘区,1
574,372,839,苏州卫生职业技术学院,4132012688,江苏省,苏州市,专科,,苏州卫生职业技术学院(书院巷校区),120.628577,31.304713,99d9e193c6e82746fe0eb078,姑苏区,1
575,372,839,苏州卫生职业技术学院,4132012688,江苏省,苏州市,专科,,苏州卫生职业技术学院(药学院),120.58645,31.267205,56e88cba6fd5a765a4c7567f,虎丘区,1
576,372,839,苏州卫生职业技术学院,4132012688,江苏省,苏州市,专科,,苏州卫生职业技术学院(木渎校区),120.521398,31.2629,5997650d1ea50f2f2cb9089d,吴中区,1
578,373,840,无锡商业职业技术学院,4132012702,江苏省,无锡市,专科,,无锡商业职业技术学院(九龙校区),120.179885,31.567127,fa01e937de55c44a774ff13d,滨湖区,1
579,373,840,无锡商业职业技术学院,4132012702,江苏省,无锡市,专科,,无锡商业职业技术学院(姚湾校区),120.188119,31.555322,d1469ee798407f62853304a8,滨湖区,1
580,374,841,江苏航运职业技术学院,4132012703,江苏省,南通市,专科,,江苏航运职业技术学院,120.969167,31.922481,19758fb6b20142ef07fef53b,崇川区,1
581,375,842,南京交通职业技术学院,4132012804,江苏省,南京市,专科,,南京交通职业技术学院,118.918469,31.918547,50fb64ff1b88cf5de9f8537b,江宁区,1
582,376,843,江苏电子信息职业学院,4132012805,江苏省,淮安市,专科,,江苏电子信息职业学院,119.054086,33.558009,16b6f581f5d918c09e9d680d,清江浦区,1
583,377,844,江苏农牧科技职业学院,4132012806,江苏省,泰州市,专科,,江苏农牧科技职业学院,119.94864,32.462905,43e0173471e6f8b08bfc066e,海陵区,1
584,377,844,江苏农牧科技职业学院,4132012806,江苏省,泰州市,专科,,江苏农牧科技职业学院(迎宾路校区),119.948092,32.496429,9ed943853dd5dbf20f0a7051,海陵区,1
585,378,845,常州纺织服装职业技术学院,4132012807,江苏省,常州市,专科,,常州纺织服装职业技术学院,119.946147,31.689912,5b25f4465f234194112935a0,武进区,1
586,379,846,苏州农业职业技术学院,4132012808,江苏省,苏州市,专科,,苏州农业职业技术学院,120.588194,31.320135,b5f4c60805075c0d2ee67bc1,姑苏区,1
587,379,846,苏州农业职业技术学院,4132012808,江苏省,苏州市,专科,,苏州农业职业技术学院(东山分校区),120.410171,31.059253,25db40b787a28c339e9d6822,吴中区,1
588,380,847,苏州工业园区职业技术学院,4132012809,江苏省,苏州市,专科,,苏州工业园区职业技术学院,120.761705,31.264902,4b6ec9dc346bb195a1d2301d,苏州工业园区,1
589,382,849,炎黄职业技术学院,4132012919,江苏省教育厅,淮安市,专科,民办,炎黄职业技术学院,119.308566,33.791416,d6ee872412167ee0a8f0cd60,涟水县,1
590,383,850,南京科技职业学院,4132012920,江苏省,南京市,专科,,南京科技职业学院,118.755557,32.239979,d55d3954085464b3bda24042,六合区,1
591,384,851,正德职业技术学院,4132012921,江苏省教育厅,南京市,专科,民办,正德职业技术学院,118.790004,31.947136,31f9101b35723eb926e0a07b,江宁区,1
592,385,852,钟山职业技术学院,4132012922,江苏省教育厅,南京市,专科,民办,钟山职业技术学院,118.896004,32.050734,b0313d5961efb921e60738c3,栖霞区,1
593,386,853,无锡南洋职业技术学院,4132012923,江苏省教育厅,无锡市,专科,民办,无锡南洋职业技术学院西区,120.251851,31.500955,c81a9516f713eb7630169bd0,滨湖区,1
595,387,854,江南影视艺术职业学院,4132013017,江苏省教育厅,无锡市,专科,民办,江南影视艺术职业学院,120.182316,31.574378,197a4c3c44ce3ade9122e003,惠山区,1
596,388,855,金肯职业技术学院,4132013100,江苏省教育厅,南京市,专科,民办,金肯职业技术学院,118.88766,31.690769,850815e146bb05e543e192fa,江宁区,1
597,388,855,金肯职业技术学院,4132013100,江苏省教育厅,南京市,专科,民办,金肯职业技术学院(西校区),118.88411,31.694826,f438f6fa92affdd8d3ff23a6,江宁区,1
598,388,855,金肯职业技术学院,4132013100,江苏省教育厅,南京市,专科,民办,金肯职业技术学院,118.885627,31.692029,d524dc58a7bd3101fa42b218,江宁区,1
599,389,856,常州工业职业技术学院,4132013101,江苏省,常州市,专科,,常州工业职业技术学院,119.946004,31.68445,9f6a73be4a6ef1bc4002455f,武进区,1
600,390,857,常州工程职业技术学院,4132013102,江苏省,常州市,专科,,常州工程职业技术学院,119.95297,31.689954,a12baa40db78f756e856faed,武进区,1
601,391,858,江苏农林职业技术学院,4132013103,江苏省,镇江市,专科,,江苏农林职业技术学院,119.178279,31.964258,2a7a25ec0d0d27636c3e1bf3,句容市,1
602,391,858,江苏农林职业技术学院,4132013103,江苏省,镇江市,专科,,江苏农林职业技术学院风景园林学院,119.277869,31.937039,f5bc41ec028a2af696f08c06,句容市,1
603,391,858,江苏农林职业技术学院,4132013103,江苏省,镇江市,专科,,江苏农林职业技术学院北院,119.178761,31.968123,be3be478e103b3734f6d46ce,句容市,1
604,392,859,江苏食品药品职业技术学院,4132013104,江苏省,淮安市,专科,,江苏食品药品职业技术学院,119.052521,33.551613,925c550f4958d0b25a3ac803,清江浦区,1
605,392,859,江苏食品药品职业技术学院,4132013104,江苏省,淮安市,专科,,江苏食品药品职业技术学院洪泽湖产业学院,118.787256,33.131516,58e4014963d188e0593ac84b,洪泽区,1
606,393,860,建东职业技术学院,4132013105,江苏省教育厅,常州市,专科,民办,建东职业技术学院,119.985998,31.87348,da35d50925859d848bfc067d,新北区,1
607,394,861,南京铁道职业技术学院,4132013106,江苏省,南京市,专科,,南京铁道职业技术学院(浦口校区),118.705716,32.107955,babe236f19c5571c2fb908f7,浦口区,1
610,395,862,徐州工业职业技术学院,4132013107,江苏省,徐州市,专科,,徐州工业职业技术学院(九里校区),117.150151,34.305683,20d71dbac3b8754679b55c7c,鼓楼区,1
613,396,863,江苏信息职业技术学院,4132013108,江苏省,无锡市,专科,,江苏信息职业技术学院,120.175267,31.575608,e93761f68a557a0c223bf23d,惠山区,1
614,397,864,宿迁职业技术学院,4132013110,江苏省,宿迁市,专科,,宿迁职业技术学院,118.29623,34.026782,b40e5605180986999968b416,宿豫区,1
615,398,865,南京信息职业技术学院,4132013112,江苏省,南京市,专科,,南京信息职业技术学院,118.948207,32.134965,6e2f779398c30cb3adb22a85,栖霞区,1
616,400,867,常州机电职业技术学院,4132013114,江苏省,常州市,专科,,常州机电职业技术学院,119.953637,31.683912,0a15c7ec6cd841fced74f8ed,武进区,1
617,401,868,江阴职业技术学院,4132013137,江苏省,无锡市,专科,,江阴职业技术学院,120.252103,31.879355,c61bd305356ec968c27da273,江阴市,1
619,402,869,无锡城市职业技术学院,4132013748,江苏省,无锡市,专科,,无锡城市职业技术学院,120.19095,31.589515,ab0e1a4505d8430dd23ce3de,惠山区,1
620,402,869,无锡城市职业技术学院,4132013748,江苏省,无锡市,专科,,无锡城市职业技术学院(南校区),120.194586,31.584732,8e03e166e63348575e0d0270,惠山区,1
622,403,870,无锡工艺职业技术学院,4132013749,江苏省,无锡市,专科,,无锡工艺职业技术学院,119.840623,31.345106,c75b7326782d6243b817e74e,宜兴市,1
623,406,873,盐城工业职业技术学院,4132013752,江苏省,盐城市,专科,,盐城工业职业技术学院,120.181359,33.327149,cd9d05dd24b8cbb685420ef9,盐都区,1
626,406,873,盐城工业职业技术学院,4132013752,江苏省,盐城市,专科,,盐城工业职业技术学院继续教育学院,120.180135,33.327476,7d61be5dd4a721a077026944,盐都区,1
627,407,874,江苏财经职业技术学院,4132013753,江苏省,淮安市,专科,,江苏财经职业技术学院,119.066645,33.557247,550fd5f9a7af4b79931fc903,清江浦区,1
628,408,875,扬州工业职业技术学院,4132013754,江苏省,扬州市,专科,,扬州工业职业技术学院,119.404582,32.342028,2856f7498b28eba554bfff6e,邗江区,1
629,409,876,苏州百年职业学院,4132013962,江苏省教育厅,苏州市,专科,中外合作办学,苏州百年职业学院,120.749749,31.28051,28ac08379647fddacafa5f28,苏州工业园区,1
630,410,877,昆山登云科技职业学院,4132013963,江苏省教育厅,苏州市,专科,民办,昆山登云科技职业学院,120.898403,31.396734,669775d08ae0c65bfd0eb0eb,昆山市,1
631,411,878,南京视觉艺术职业学院,4132013964,江苏省教育厅,南京市,专科,民办,南京视觉艺术职业学院,118.933388,31.75503,8e914a24b436fb41d4851ff6,溧水区,1
632,412,879,江苏城市职业学院,4132014000,江苏省,南京市,专科,,江苏城市职业学院(应天校区),118.753985,32.025975,ec4bdef871115c1a1ee99958,建邺区,1
633,412,879,江苏城市职业学院,4132014000,江苏省,南京市,专科,,江苏城市职业学院,118.744685,32.06965,bfca448f75ef8e72b45f1e87,鼓楼区,1
634,412,879,江苏城市职业学院,4132014000,江苏省,南京市,专科,,江苏城市职业学院(定淮门东校区),118.76152,32.074839,7596043477499002f8f0cb08,鼓楼区,1
635,413,880,南京城市职业学院,4132014001,江苏省,南京市,专科,,南京城市职业学院(溧水校区),119.008645,31.722402,0cf709e87cca5662a9059da3,溧水区,1
641,415,882,苏州高博软件技术职业学院,4132014163,江苏省教育厅,苏州市,专科,民办,苏州高博软件技术职业学院,120.424515,31.326822,881a28e700ae2947f942b246,虎丘区,1
642,416,883,南京旅游职业学院,4132014180,江苏省,南京市,专科,,南京旅游职业学院,118.89785,31.934879,60bf6264c043214714c8f656,江宁区,1
644,418,885,苏州信息职业技术学院,4132014256,江苏省,苏州市,专科,,苏州信息职业技术学院,120.6397,31.140909,34f68ab06109780a8f55ecd7,吴江区,1
646,419,886,宿迁泽达职业技术学院,4132014293,江苏省教育厅,宿迁市,专科,民办,宿迁泽达职业技术学院,118.289859,34.026099,dffd4642a86c9bb23d9a5ebe,宿豫区,1
647,423,890,江苏商贸职业学院,4132014475,江苏省,南通市,专科,,江苏商贸职业学院,120.895329,32.058128,1bf85b2573d5e4a4a1a9340d,崇川区,1
648,424,891,南通师范高等专科学校,4132014493,江苏省,南通市,专科,,南通师范高等专科学校(新校区),120.979166,31.919287,7e61b085a0ae25d2d13ce36b,崇川区,1
649,424,891,南通师范高等专科学校,4132014493,江苏省,南通市,专科,,南通师范高等专科学校,120.880451,32.010902,f4460918d98a006ab11e36c4,崇川区,1
650,425,892,扬州中瑞酒店职业学院,4132014528,江苏省教育厅,扬州市,专科,民办,扬州中瑞酒店职业学院,119.362693,32.375128,38a656605c34bec48bf15d4b,邗江区,1
651,426,893,江苏护理职业学院,4132014541,江苏省,淮安市,专科,,江苏护理职业学院,119.054362,33.541581,b6c5e1852a7b5822b020a822,清江浦区,1
652,426,893,江苏护理职业学院,4132014541,江苏省,淮安市,专科,,江苏护理职业学院(黄河校区),119.021845,33.626976,c43eac364a12b853ab0dd88b,淮阴区,1
653,428,895,江苏城乡建设职业学院,4132014543,江苏省,常州市,专科,,江苏城乡建设职业学院,119.75311,31.770854,8c77fa8a3c6c316c5cd4fe9d,钟楼区,1
654,428,895,江苏城乡建设职业学院,4132014543,江苏省,常州市,专科,,江苏城乡建设职业学院(湖塘校区),119.961934,31.733296,a3ac3c3e14b1caed1329353a,武进区,1
655,428,895,江苏城乡建设职业学院,4132014543,江苏省,常州市,专科,,江苏城乡建设职业学院木梳路校区(清潭校区),119.941104,31.776722,93f614022b8939519a005023,钟楼区,1
657,429,896,江苏航空职业技术学院,4132014568,江苏省,镇江市,专科,,江苏航空职业技术学院,119.725991,32.149143,87dd9fb82ce4776f40024512,京口区,1
658,430,897,江苏安全技术职业学院,4132014589,江苏省,徐州市,专科,,江苏安全技术职业学院(贾汪校区),117.488022,34.429799,9293f951135270cbcf06a4e2,贾汪区,1
659,430,897,江苏安全技术职业学院,4132014589,江苏省,徐州市,专科,,江苏安全技术职业学院(云龙校区),117.256313,34.269682,c8f59194a0c59d42ca09f095,云龙区,1
662,431,898,江苏旅游职业学院,4132014604,江苏省,扬州市,专科,,江苏旅游职业学院(新校区),119.41674,32.30908,ae4cbd882fb0aa11441a329b,邗江区,1
665,432,959,宁波职业技术学院,4133010863,浙江省,宁波市,专科,,宁波职业技术学院(西校区),121.820961,29.902048,fff12a9ceb79eb8ea3acc4d1,北仑区,1
667,432,959,宁波职业技术学院,4133010863,浙江省,宁波市,专科,,宁波职业技术学院东区,121.827593,29.898856,2f51267b1cf1ff8e40ab9a4c,北仑区,1
668,434,961,浙江交通职业技术学院,4133012036,浙江省,杭州市,专科,,浙江交通职业技术学院,120.09557,30.349759,69fcd6dfac80292ecb2915a3,余杭区,1
669,435,962,金华职业技术学院,4133012061,浙江省,金华市,专科,,金华职业技术学院,119.642556,29.067929,1a34f4df1b3d5a9b95ca07ff,婺城区,1
671,436,963,宁波城市职业技术学院,4133012645,浙江省,宁波市,专科,,宁波城市职业技术学院,121.577728,29.814698,34059f974cbf4e5571455b65,鄞州区,1
672,436,963,宁波城市职业技术学院,4133012645,浙江省,宁波市,专科,,宁波城市职业技术学院(奉化校区),121.379955,29.70307,eccb9c48c9b35f3cf603b8f0,奉化区,1
674,438,965,浙江同济科技职业学院,4133012647,浙江省,杭州市,专科,,浙江同济科技职业学院,120.316027,30.248992,2e00c5dd8f1c5f1dd6851f8c,萧山区,1
675,439,966,浙江工商职业技术学院,4133012789,浙江省,宁波市,专科,,浙江工商职业技术学院,121.512311,29.869908,2410d13c2468b91c4354d7b1,海曙区,1
677,440,967,台州职业技术学院,4133012790,浙江省,台州市,专科,,台州职业技术学院,121.405764,28.659357,d219bb1d2054998af50e7730,椒江区,1
679,440,967,台州职业技术学院,4133012790,浙江省,台州市,专科,,台州职业技术学院(华海学院),121.179437,28.806228,fcb318b67d27a8d71d58005a,临海市,1
680,443,970,浙江建设职业技术学院,4133012862,浙江省,杭州市,专科,,浙江建设职业技术学院,120.305158,30.252249,cc0849a06b6e33519503198c,萧山区,1
681,443,970,浙江建设职业技术学院,4133012862,浙江省,杭州市,专科,,浙江建设职业技术学院继续教育学院,120.137643,30.286247,7833191b59bfb0b1fbdc85ae,西湖区,1
682,444,971,浙江艺术职业学院,4133012863,浙江省,杭州市,专科,,浙江艺术职业学院,120.163144,30.180824,3c0ea7c51e3b059dfbf0cbc5,滨江区,1
683,444,971,浙江艺术职业学院,4133012863,浙江省,杭州市,专科,,浙江艺术职业学院(东冠校区),120.171267,30.167663,7e4fe18df4d673fc0e3dda4c,滨江区,1
684,446,973,浙江商业职业技术学院,4133012865,浙江省,杭州市,专科,,浙江商业职业技术学院(滨江校区),120.17042,30.180812,a6695fbde033f52c057ce819,滨江区,1
685,446,973,浙江商业职业技术学院,4133012865,浙江省,杭州市,专科,,浙江商业职业技术学院(德胜校区),120.163162,30.300186,3dc9befd43edbc6bbea2401c,拱墅区,1
687,447,974,浙江经济职业技术学院,4133012866,浙江省,杭州市,专科,,浙江经济职业技术学院,120.385485,30.315108,141565e7d0484040b34c49f2,钱塘区,1
688,448,975,浙江旅游职业学院,4133012867,浙江省,杭州市,专科,,浙江旅游职业学院(南校区),120.308893,30.248842,c5ddcc080bb43cc7d913188c,萧山区,1
689,448,975,浙江旅游职业学院,4133012867,浙江省,杭州市,专科,,浙江旅游职业学院(千岛湖校区),119.111991,29.687376,48db9178b858d7b995f08cdc,淳安县,1
690,448,975,浙江旅游职业学院,4133012867,浙江省,杭州市,专科,,浙江旅游职业学院(北校区),120.312062,30.252452,7204791c47cdf6ad1d1d113c,萧山区,1
691,449,976,浙江育英职业技术学院,4133012868,浙江省教育厅,杭州市,专科,民办,浙江育英职业技术学院,120.358136,30.311075,4cf8d24e6a4f15e59cf7793c,江干区,1
692,453,980,杭州职业技术学院,4133012872,浙江省,杭州市,专科,,杭州职业技术学院,120.359645,30.327048,38e480371255e448373a713c,钱塘区,1
693,455,982,湖州职业技术学院,4133012875,浙江省,湖州市,专科,,湖州职业技术学院,120.137571,30.882815,66831210d78eaa9c725e80e7,吴兴区,1
694,456,983,绍兴职业技术学院,4133012876,浙江省教育厅,绍兴市,专科,民办,绍兴职业技术学院,120.56757,29.986662,915331ec6e643a4d364aae94,越城区,1
698,459,986,浙江东方职业技术学院,4133013002,浙江省教育厅,温州市,专科,民办,浙江东方职业技术学院(滨海校区),120.806319,27.811584,b0b2f3359731429445572655,龙湾区,1
700,461,988,浙江纺织服装职业技术学院,4133013025,浙江省,宁波市,专科,,浙江纺织服装职业技术学院,121.631262,29.917872,c29c30cb22e8dcdaee74f852,镇海区,1
701,463,990,浙江长征职业技术学院,4133013027,浙江省教育厅,杭州市,专科,民办,浙江长征职业技术学院,120.025999,30.214131,5508504d2f81facac7f02512,西湖区,1
702,472,999,浙江汽车职业技术学院,4133014089,浙江省教育厅,台州市,专科,民办,浙江汽车职业技术学院,121.177119,28.880333,101bc61b6993feddc42ba105,临海市,1
703,477,1004,浙江宇翔职业技术学院,4133014703,浙江省教育厅,湖州市,专科,民办,浙江宇翔职业技术学院,119.676039,30.626944,033d1917cf25d0061df74d83,安吉县,1
704,481,1054,安徽职业技术学院,4134010869,安徽省,合肥市,专科,,安徽职业技术学院,117.386038,31.934639,a5ef680fc23bbdd4b8df8faa,瑶海区,1
709,484,1057,淮南联合大学,4134011308,安徽省,淮南市,专科,,淮南联合大学,116.954717,32.618115,9296b10180bb9627a8f0cd18,田家庵区,1
710,484,1057,淮南联合大学,4134011308,安徽省,淮南市,专科,,淮南联合大学(北校区),117.016751,32.650892,fc4d38d4754ab3dcf60e77ea,田家庵区,1
712,486,1059,安徽水利水电职业技术学院,4134012073,安徽省,合肥市,专科,,安徽水利水电职业技术学院,117.43332,31.83094,eb1fc8710c9e2e788c55ec89,肥东县,1
713,491,1064,淮南职业技术学院,4134012220,安徽省,淮南市,专科,,淮南职业技术学院,117.019337,32.627693,e889a744b61367b58605bfdc,田家庵区,1
