FID,num,序号,学校名,学校标,主管部,所在地,办学层,备注,campusName,uid,area,lngN,latN,面积,EXT_MIN_X,EXT_MIN_Y,EXT_MAX_X,EXT_MAX_Y,lngC,latC,x_min,x_max,dx,y_min,y_max,dy
1109,644,885,苏州信息职业技术学院,4132014256.000000000000000,江苏省,苏州市,专科, ,苏州信息职业技术学院,34f68ab06109780a8f55ecd7,吴江区,120.629006257000000,31.137211936100002,37.9154015,120.624645036999993,31.134287035400000,120.632902200000004,31.139702490499999,120.628773617999997,31.136994762899999,109454,109457,3,53597,53595,2
1110,572,837,苏州工业职业技术学院,4132012686.000000000000000,江苏省,苏州市,专科, ,苏州工业职业技术学院,04e8faa419d54cebab175afc,吴中区,120.586228019000004,31.221565930499999,32.9463005,120.578695746999998,31.218243412700001,120.590107599000007,31.225415294600001,120.584401673000002,31.221829353699999,109437,109441,4,53561,53558,3
1111,534,816,苏州工艺美术职业技术学院,4132010960.000000000000000,江苏省,苏州市,专科, ,苏州工艺美术职业技术学院,f4a33da9fcad26093010af46,吴中区,120.581685956000001,31.232812186299999,37.8283997,120.577431700000005,31.229417772500000,120.585750482999998,31.236118291200000,120.581591091999996,31.232768031900001,109436,109439,3,53556,53554,2
1112,570,836,苏州经贸职业技术学院,4132012685.000000000000000,江苏省,苏州市,专科, ,苏州经贸职业技术学院,8e2f746c655b7b62dbeceda0,虎丘区,120.562556416999996,31.254770661599999,54.0017014,120.557246210000002,31.249439442800000,120.566987573999995,31.259310733100001,120.562116892000006,31.254375088000000,109429,109433,4,53548,53544,4
1113,729,1085,安徽机电职业技术学院,4134013339.000000000000000,安徽省,芜湖市,专科, ,安徽机电职业技术学院,24907e07f3fb285c58f6bea2,弋江区,118.356398796999997,31.285123519700001,32.2360992,118.352796233999996,31.282147094799999,118.359331736000001,31.288041087100002,118.356063985000006,31.285094091000001,108626,108629,3,53534,53531,3
1114,548,826,硅湖职业技术学院,4132012078.000000000000000,江苏省教育厅,苏州市,专科,民办,硅湖职业技术学院,72986da367b867a71ce999e3,昆山市,121.135284784000007,31.287190433199999,35.0270004,121.131131642000000,31.284393056999999,121.139495822000001,31.289661242400001,121.135313732000000,31.287027149699998,109638,109641,3,53533,53531,2
1115,622,870,无锡工艺职业技术学院,4132013749.000000000000000,江苏省,无锡市,专科, ,无锡工艺职业技术学院,c75b7326782d6243b817e74e,宜兴市,119.829226335000001,31.341462389400000,53.6124992,119.827451819000004,31.337430050900000,119.837840744000005,31.345382756900001,119.832646281999999,31.341406403899999,109163,109167,4,53510,53507,3
1116,527,813,无锡职业技术学院,4132010848.000000000000000,江苏省,无锡市,专科, ,无锡职业技术学院(高浪路),0e0986c69add7ca524e0a069,滨湖区,120.267540491999995,31.498237039199999,49.3852997,120.263679758999999,31.493792450800001,120.272412891000002,31.501791847200000,120.268046325000000,31.497792148999999,109322,109325,3,53444,53440,4
1117,578,840,无锡商业职业技术学院,4132012702.000000000000000,江苏省,无锡市,专科, ,无锡商业职业技术学院(九龙校区),fa01e937de55c44a774ff13d,滨湖区,120.168529375000006,31.563312024700000,88.2273026,120.161979587999994,31.556726530199999,120.175269146999995,31.568443780599999,120.168624367999996,31.562585155400001,109285,109290,5,53417,53412,5
1118,613,863,江苏信息职业技术学院,4132013108.000000000000000,江苏省,无锡市,专科, ,江苏信息职业技术学院,e93761f68a557a0c223bf23d,惠山区,120.163898700999994,31.571742453999999,61.9353981,120.159056996999993,31.567232191999999,120.168307936999994,31.576937431600001,120.163682467000001,31.572084811800000,109284,109287,3,53412,53408,4
1119,619,869,无锡城市职业技术学院,4132013748.000000000000000,江苏省,无锡市,专科, ,无锡城市职业技术学院,ab0e1a4505d8430dd23ce3de,惠山区,120.179605730999995,31.585726701300000,31.4419003,120.175541215999999,31.582325697200002,120.183343871999995,31.589615284499999,120.179442543999997,31.585970490899999,109290,109293,3,53406,53403,3
1120,749,1110,马鞍山职业技术学院,4134014192.000000000000000,安徽省,马鞍山市,专科, ,马鞍山职业技术学院,764672e5106e76ae94ec8425,雨山区,118.556092508999996,31.664930112600000,41.4742012,118.551569559000001,31.661508702599999,118.561239451999995,31.668680858999998,118.556404505000003,31.665094780800001,108699,108702,3,53372,53369,3
1121,616,867,常州机电职业技术学院,4132013114.000000000000000,江苏省,常州市,专科, ,常州机电职业技术学院,0a15c7ec6cd841fced74f8ed,武进区,119.942369146999994,31.680346271800001,37.5774002,119.939021847999996,31.677468350700000,119.945573350999993,31.683231115000002,119.942297599000000,31.680349732900002,109204,109206,2,53365,53363,2
1122,599,856,常州工业职业技术学院,4132013101.000000000000000,江苏省,常州市,专科, ,常州工业职业技术学院,9f6a73be4a6ef1bc4002455f,武进区,119.934736614000002,31.680921241699998,36.0541992,119.931313419000006,31.677660030199998,119.939069043999993,31.683250663900001,119.935191231000005,31.680455346999999,109201,109204,3,53365,53363,2
1123,553,828,常州信息职业技术学院,4132012317.000000000000000,江苏省,常州市,专科, ,常州信息职业技术学院,0295e072f5fcabf9130daa7a,武进区,119.949751806999998,31.680283989900001,46.4133987,119.945797056999993,31.677499811000001,119.953909073000005,31.683254053599999,119.949853064999999,31.680376932300000,109206,109209,3,53365,53363,2
1124,600,857,常州工程职业技术学院,4132013102.000000000000000,江苏省,常州市,专科, ,常州工程职业技术学院,a12baa40db78f756e856faed,武进区,119.941695142000000,31.686392614199999,43.8348999,119.937511516000001,31.683494149700000,119.945558027000004,31.689385409400000,119.941534771999997,31.686439779499999,109203,109206,3,53363,53360,3
1125,585,845,常州纺织服装职业技术学院,4132012807.000000000000000,江苏省,常州市,专科, ,常州纺织服装职业技术学院,5b25f4465f234194112935a0,武进区,119.934873495000005,31.686381992699999,32.8759003,119.931928440999997,31.683503912999999,119.938135560000006,31.689797828200000,119.935032000999996,31.686650870600001,109201,109204,3,53363,53360,3
1126,635,880,南京城市职业学院,4132014001.000000000000000,江苏省,南京市,专科, ,南京城市职业学院(溧水校区),0cf709e87cca5662a9059da3,溧水区,118.996879550000003,31.718516478500000,32.3432007,118.992185949000003,31.715453307099999,119.000611578000004,31.721648135700001,118.996398763000002,31.718550721400000,108859,108862,3,53349,53346,3
1127,735,1093,马鞍山师范高等专科学校,4134013760.000000000000000,安徽省,马鞍山市,专科, ,马鞍山师范高等专科学校(滨江校区),7847b9f7f90f676533621208,和县,118.337363589000006,31.723463918200000,30.0722008,118.332430846999998,31.720360093499998,118.338511568000001,31.725699708299999,118.335471208000001,31.723029900899999,108619,108621,2,53347,53345,2
1128,631,878,南京视觉艺术职业学院,4132013964.000000000000000,江苏省教育厅,南京市,专科,民办,南京视觉艺术职业学院,8e914a24b436fb41d4851ff6,溧水区,118.921978113999998,31.750846762900000,29.7618999,118.917628702000002,31.747282398100001,118.926121477999999,31.753215376600000,118.921875090000000,31.750248887400002,108832,108835,3,53335,53333,2
1129,653,895,江苏城乡建设职业学院,4132014543.000000000000000,江苏省,常州市,专科, ,江苏城乡建设职业学院,8c77fa8a3c6c316c5cd4fe9d,钟楼区,119.741672262999998,31.766547239000001,43.7378006,119.737238290999997,31.762785963500001,119.746399210999996,31.769087919400000,119.741818750999997,31.765936941500001,109130,109134,4,53329,53326,3
1130,719,1073,安徽体育运动职业技术学院,4134012817.000000000000000,安徽省,合肥市,专科, ,安徽体育运动职业技术学院,e2282b90d21fce7b5e0d02ac,包河区,117.346606166000001,31.772106961300000,43.3485985,117.339989621000001,31.768922246599999,117.350026006999997,31.774499854999998,117.345007813999999,31.771711050800000,108258,108261,3,53326,53324,2
1131,712,1059,安徽水利水电职业技术学院,4134012073.000000000000000,安徽省,合肥市,专科, ,安徽水利水电职业技术学院,eb1fc8710c9e2e788c55ec89,肥东县,117.420969855999999,31.827094919800000,53.9981995,117.416318775999997,31.822500733999998,117.425081966999997,31.831085433599998,117.420700371999999,31.826793083799998,108285,108289,4,53303,53299,4
1132,714,1069,六安职业技术学院,4134012813.000000000000000,安徽省,六安市,专科, ,六安职业技术学院,e62b9eae1a7ef7182fb90891,金安区,116.539066872000006,31.833762158599999,53.1464996,116.535714036000002,31.829837844800000,116.544130078999999,31.837632529499999,116.539922058000002,31.833735187100000,107965,107968,3,53300,53297,3
1133,617,868,江阴职业技术学院,4132013137.000000000000000,江苏省,无锡市,专科, ,江阴职业技术学院,c61bd305356ec968c27da273,江阴市,120.241087594000007,31.874984334499999,30.5802002,120.235445084999995,31.872834701399999,120.246167675999999,31.877615598199998,120.240806380999999,31.875225149799999,109312,109316,4,53282,53279,3
1134,581,842,南京交通职业技术学院,4132012804.000000000000000,江苏省,南京市,专科, ,南京交通职业技术学院,50fb64ff1b88cf5de9f8537b,江宁区,118.907052801000006,31.914409826600000,55.6963005,118.899607618000005,31.911835096899999,118.915440626000006,31.916629060500000,118.907524121999998,31.914232078700000,108826,108831,5,53265,53263,2
1135,580,841,江苏航运职业技术学院,4132012703.000000000000000,江苏省,南通市,专科, ,江苏航运职业技术学院,19758fb6b20142ef07fef53b,崇川区,120.958466165999994,31.918209418800000,55.1010017,120.953774557000003,31.913995884599998,120.963734036999995,31.922003948000000,120.958754296999999,31.917999916300001,109573,109577,4,53264,53260,4
1136,560,830,江苏海事职业技术学院,4132012679.000000000000000,江苏省,南京市,专科, ,江苏海事职业技术学院(江宁校区),2ea792ee7313647f940319a6,江宁区,118.902253427000005,31.920257476900002,81.0926971,118.895275588000004,31.916358860700001,118.908801491000006,31.925618228000001,118.902038540000007,31.920988544400000,108824,108829,5,53263,53259,4
1137,704,1054,安徽职业技术学院,4134010869.000000000000000,安徽省,合肥市,专科, ,安徽职业技术学院,a5ef680fc23bbdd4b8df8faa,瑶海区,117.373847968000007,31.930313798299998,77.3009033,117.368571766000002,31.927201028900001,117.381194097000005,31.933661227799998,117.374882931000002,31.930431128399999,108268,108273,5,53258,53255,3
1138,545,824,江苏经贸职业技术学院,4132012047.000000000000000,江苏省,南京市,专科, ,江苏经贸职业技术学院(江宁校区),50fb64ff430ab720e9f853f0,江宁区,118.879878301000005,31.933555087100000,40.3499985,118.875266138000001,31.929178536399998,118.884365166999999,31.938151061900001,118.879815652000005,31.933664799199999,108817,108820,3,53257,53254,3
1139,976,1753,襄阳汽车职业技术学院,4142014357.000000000000000,湖北省,襄阳市,专科, ,襄阳汽车职业技术学院,784931bc8066f4c6fca778f7,襄城区,112.084156923999998,31.954263296899999,32.5191002,112.079685182999995,31.952520962900000,112.087981377999995,31.957846032700001,112.083833279999993,31.955183497800000,106342,106345,3,53247,53245,2
1140,740,1095,安徽国际商务职业学院,4134013846.000000000000000,安徽省,合肥市,专科, ,安徽国际商务职业学院(新校区),46e86fdd9d0e796cd13ce3ef,长丰县,117.264348006999995,31.987021758299999,31.0804005,117.260652531999995,31.986911696699998,117.266818537000006,31.992469129500002,117.263735534999995,31.989690413100000,108229,108231,2,53233,53230,3
1141,647,890,江苏商贸职业学院,4132014475.000000000000000,江苏省,南通市,专科, ,江苏商贸职业学院,1bf85b2573d5e4a4a1a9340d,崇川区,120.884510477999996,32.054608976099999,29.7542000,120.880896836000005,32.052448501500002,120.887973235999993,32.057135283400001,120.884435035999999,32.054791892399997,109547,109549,2,53204,53202,2
1142,607,861,南京铁道职业技术学院,4132013106.000000000000000,江苏省,南京市,专科, ,南京铁道职业技术学院(浦口校区),babe236f19c5571c2fb908f7,浦口区,118.694104232000001,32.103866177599997,52.7986984,118.689100150000002,32.099239274399999,118.699350469999999,32.108311354900003,118.694225309999993,32.103775314700002,108749,108753,4,53184,53180,4
1143,615,865,南京信息职业技术学院,4132013112.000000000000000,江苏省,南京市,专科, ,南京信息职业技术学院,6e2f779398c30cb3adb22a85,栖霞区,118.936701821000000,32.131027719199999,57.3000984,118.931689426999995,32.126659372500001,118.940552921000005,32.135117076900002,118.936121173999993,32.130888224700001,108837,108840,3,53173,53169,4
1144,590,850,南京科技职业学院,4132012920.000000000000000,江苏省,南京市,专科, ,南京科技职业学院,d55d3954085464b3bda24042,六合区,118.743742819999994,32.236368658799996,37.3683014,118.740001266999997,32.231780478399997,118.749086106999997,32.239888484300003,118.744543687000004,32.235834481300003,108767,108771,4,53127,53124,3
1145,662,898,江苏旅游职业学院,4132014604.000000000000000,江苏省,扬州市,专科, ,江苏旅游职业学院(新校区),ae4cbd882fb0aa11441a329b,邗江区,119.404828484999996,32.304645486799998,44.0931015,119.400165946000001,32.300384418199997,119.408986076999994,32.308901925199997,119.404576011000003,32.304643171700000,109008,109011,3,53098,53094,4
1146,628,875,扬州工业职业技术学院,4132013754.000000000000000,江苏省,扬州市,专科, ,扬州工业职业技术学院,2856f7498b28eba554bfff6e,邗江区,119.392693281999996,32.337551503000000,54.4667015,119.389463699999993,32.333951283200001,119.401597862000003,32.341046565500001,119.395530781000005,32.337498924400002,109004,109008,4,53083,53080,3
1147,549,827,泰州职业技术学院,4132012106.000000000000000,江苏省,泰州市,专科, ,泰州职业技术学院,069f3ce8753a98246dc02c79,海陵区,119.889424426000005,32.376748031600002,49.7274017,119.883309101999998,32.371810535500003,119.894240354999994,32.379483250900002,119.888774728000001,32.375646893199999,109184,109188,4,53067,53064,3
1148,538,822,扬州市职业大学,4132011462.000000000000000,江苏省,扬州市,专科, ,扬州市职业大学(广播电视大学后勤服务有限公司),3502373162a6ac7c213bf244,邗江区,119.374651248999996,32.397776617100000,31.9438992,119.369752933000001,32.393827605600002,119.378748626999993,32.399440681900003,119.374250779999997,32.396634143800000,108997,109000,3,53058,53055,3
