num,uni_num,序号,学校名称,学校标识码,主管部门,所在地,办学层次,备注,campusName,lng,lat,uid,area,get,lngN,latN
0,0,68,北京工业职业技术学院,4111010853,北京市,北京市,专科,,北京工业职业技术学院,116.127485,39.96617,ccc8aa4ff57aef925cbe86c4,石景山区,1,116.114613831901,39.9589346628419
1,1,69,北京信息职业技术学院,4111010857,北京市,北京市,专科,,北京信息职业技术学院,116.489231,39.978853,d6c5d9919f16e9eb31169be2,朝阳区,1,116.476572666578,39.9716864162959
2,1,69,北京信息职业技术学院,4111010857,北京市,北京市,专科,,北京信息职业技术学院(东坝校区),116.557744,39.97167,50f7d146e1850ac472210b42,朝阳区,1,116.545371865344,39.9645905600242
3,1,69,北京信息职业技术学院,4111010857,北京市,北京市,专科,,北京信息职业技术学院(南校区),116.318268,39.844632,af1ae56b4f4379124207c100,丰台区,1,116.305682192361,39.8373984325504
5,2,70,北京电子科技职业学院,4111010858,北京市,北京市,专科,,北京电子科技职业学院(亦庄校区),116.515349,39.776965,69fcd6df1fc9fa2fcb291598,大兴区,1,116.502961676415,39.769467050902
6,2,70,北京电子科技职业学院,4111010858,北京市,北京市,专科,,北京电子科技职业学院,116.446846,39.96465,cdef4edf80ac284e29d7ab92,朝阳区,1,116.434065921807,39.9574466675355
7,2,70,北京电子科技职业学院,4111010858,北京市,北京市,专科,,北京电子科技职业学院,116.508071,39.965843,2ba9812a220514634054d7f2,朝阳区,1,116.495609790171,39.9584074603411
9,3,71,北京京北职业技术学院,4111011090,北京市,北京市,专科,,北京京北职业技术学院,116.647689,40.34552,954bb674c8ac1b901811d5b1,怀柔区,1,116.635407862714,40.3380487929175
10,4,72,北京交通职业技术学院,4111011092,北京市,北京市,专科,,北京交通职业技术学院,116.210855,40.235024,3ad0cd993faf5c04bda822a8,昌平区,1,116.198107153996,40.2279698936589
12,5,73,北京青年政治学院,4111011626,北京市,北京市,专科,,北京青年政治学院(望京校区),116.481254,39.986828,88ff0a1dcb7f9402d4851f87,朝阳区,1,116.468520495037,39.9797581824945
14,6,74,北京农业职业学院,4111012448,北京市,北京市,专科,,北京农业职业学院,116.234899,39.77807,b7b222953272a624ad31e526,房山区,1,116.222244215996,39.771162510248
15,6,74,北京农业职业学院,4111012448,北京市,北京市,专科,,北京农业职业学院,116.232467,39.997083,b0d056f226b9367ecbc3dbb1,海淀区,1,116.219763383237,39.9901731589647
16,6,74,北京农业职业学院,4111012448,北京市,北京市,专科,,北京农业职业学院国际教育学院,116.425896,40.038043,75d0881a018bc64d3a04b175,朝阳区,1,116.413215068217,40.0304560822572
17,6,74,北京农业职业学院,4111012448,北京市,北京市,专科,,北京农业职业学院机电工程学院,116.314337,40.084126,e20e19fda6fea355deee8bd5,昌平区,1,116.301754047802,40.0768161241501
19,7,75,北京政法职业学院,4111012451,北京市,北京市,专科,,北京政法职业学院,116.375245,39.768263,ef8742c0a2678a2d081cc782,大兴区,1,116.362533461253,39.7609183540826
20,7,75,北京政法职业学院,4111012451,北京市,北京市,专科,,北京政法职业学院,116.610915,39.924287,0b04231651d1f07433169b6c,朝阳区,1,116.598609182722,39.9173540057709
21,8,76,北京财贸职业学院,4111012561,北京市,北京市,专科,,北京财贸职业学院,116.654178,39.927147,850815e1e223e19b43e19264,通州区,1,116.641956109031,39.9197530497541
22,8,76,北京财贸职业学院,4111012561,北京市,北京市,专科,,北京财贸职业学院(东城校区),116.430855,39.928422,afba48c70280e5448605bf07,东城区,1,116.418170019292,39.9209270968406
23,8,76,北京财贸职业学院,4111012561,北京市,北京市,专科,,北京财贸职业学院,116.480723,39.934068,ab414b05ce415a829e95deee,朝阳区,1,116.468027923934,39.9270179065345
27,10,78,北京经贸职业学院,4111012565,北京市教委,北京市,专科,民办,北京经贸职业学院,116.170599,39.72787,3f9337d6819819b3f72310c6,房山区,1,116.158021307343,39.7202098709339
28,12,80,北京戏曲艺术职业学院,4111012567,北京市,北京市,专科,,北京戏曲艺术职业学院,116.383753,39.861792,db1f39d491ab406ef4c59cbb,丰台区,1,116.371069354857,39.854276658964
29,13,81,北京汇佳职业学院,4111012568,北京市教委,北京市,专科,民办,北京汇佳职业学院,116.250302,40.199768,dffd4642d137b0b23c9a5e67,昌平区,1,116.237697299368,40.1926439584654
30,14,82,北京科技经营管理学院,4111012733,北京市教委,北京市,专科,民办,北京科技经营管理学院(沙河新校区),116.296478,40.150244,e3a7fd13d489db5228b97c65,昌平区,1,116.2840089521,40.1426923768901
31,15,83,北京科技职业学院,4111013703,北京市教委,北京市,专科,民办,北京科技职业学院(沙河校区),116.257172,40.123649,7ba5590242b2f3103362120c,昌平区,1,116.24460109348,40.1164038909335
33,16,84,北京培黎职业学院,4111013728,北京市教委,北京市,专科,民办,北京培黎职业学院,116.351983,40.02656,6689b56793d4bf0fc51b758a,海淀区,1,116.339194854962,40.0195576621969
34,17,85,北京经济管理职业学院,4111014073,北京市,北京市,专科,,北京经济管理职业学院,116.481272,39.989565,454f20a6acfbdc4180a00c86,朝阳区,1,116.468537202534,39.9824945149361
35,18,86,北京劳动保障职业学院,4111014075,北京市,北京市,专科,,北京劳动保障职业学院,116.191587,40.231565,18165334c49e5704fb2d6167,昌平区,1,116.178901895795,40.2241512488848
36,19,87,北京社会管理职业学院,4111014139,北京市,北京市,专科,,北京社会管理职业学院(新校区),116.382311,39.76149,5573ae53da9fc92b157643a6,大兴区,1,116.369629346589,39.7540078610708
37,20,88,北京艺术传媒职业学院,4111014140,北京市教委,北京市,专科,民办,北京艺术传媒职业学院,116.126717,40.105034,f3c2373c3a6d2352d32dd6aa,海淀区,1,116.113806736779,40.0977979197094
39,21,89,北京体育职业学院,4111014215,北京市,北京市,专科,,北京体育职业学院,116.417479,39.859725,5615332669bd5f1c86420e21,丰台区,1,116.404830560629,39.8520265171961
40,22,90,北京交通运输职业学院,4111014279,北京市,北京市,专科,,北京交通运输职业学院,116.349796,39.750691,56c130a268986da42fb96ddc,大兴区,1,116.337026445215,39.7437118598244
41,22,90,北京交通运输职业学院,4111014279,北京市,北京市,专科,,北京交通运输职业学院(海淀校区),116.346671,40.055916,33fbfa83bc97a6c10bf5eb6f,海淀区,1,116.333904520165,40.0489427570971
42,22,90,北京交通运输职业学院,4111014279,北京市,北京市,专科,,北京交通运输职业学院,116.668767,39.868594,0865fb917c3eceedb320a8e1,通州区,1,116.656417927836,39.8613504804042
44,23,91,北京卫生职业学院,4111014395,北京市,北京市,专科,,北京卫生职业学院,116.675206,39.891339,0fd5153f8280222ef7e73bf0,通州区,1,116.662801953184,39.8841980940492
45,23,91,北京卫生职业学院,4111014395,北京市,北京市,专科,,北京卫生职业学院第二院区(玉带河西街),116.656052,39.906631,5ca77ab32beb38a9c61e512d,通州区,1,116.643806734735,39.8992443759939
46,26,124,天津滨海职业学院,4112012484,天津市,天津市,专科,,天津滨海职业学院,117.649642,39.074073,ca25bf47b38c4d06c9fa5f06,滨海新区,1,117.636940229352,39.067491582694
48,27,125,天津工程职业技术学院,4112012487,天津市,天津市,专科,,天津工程职业技术学院(南校区),117.505054,38.729391,aaea8ab80c86c2a4223bf2ed,滨海新区,1,117.492314396957,38.7224083569779
49,28,126,天津渤海职业技术学院,4112012719,天津市,天津市,专科,,天津渤海职业技术学院,117.369046,39.269084,4fc3161aa24b05a83a13fd0b,北辰区,1,117.356126742249,39.261513723332
50,28,126,天津渤海职业技术学院,4112012719,天津市,天津市,专科,,天津渤海职业技术学院(友谊路校区),117.21167,39.101465,be54cde9216e3b5978f7963b,河西区,1,117.198856571348,39.0945435201359
51,28,126,天津渤海职业技术学院,4112012719,天津市,天津市,专科,,天津渤海职业技术学院(分院),117.227233,39.07839,2e00c5dd86af461dd7851f39,河西区,1,117.214528516059,39.071227476227
52,29,127,天津电子信息职业技术学院,4112012720,天津市,天津市,专科,,天津电子信息职业技术学院,117.384125,39.01518,27baea166a28bb531b11d544,津南区,1,117.371169678892,39.0078786041971
53,30,128,天津机电职业技术学院,4112012721,天津市,天津市,专科,,天津机电职业技术学院,117.361094,39.020311,a9c6e4f663e6825202ec01f3,津南区,1,117.348226845881,39.0129144085184
54,31,129,天津现代职业技术学院,4112012722,天津市,天津市,专科,,天津现代职业技术学院,117.374811,39.025674,ba2e94cc5d8ffe9b932ca32e,津南区,1,117.361900969649,39.0182694725779
55,32,130,天津公安警官职业学院,4112012723,天津市,天津市,专科,,天津公安警官职业学院,117.116273,39.009204,bb1d38e4a1d0074c0c0a70f9,西青区,1,117.10345543829,39.0018056966918
56,33,131,天津轻工职业技术学院,4112012732,天津市,天津市,专科,,天津轻工职业技术学院,117.379864,39.028623,5c5d7e98087174ed8bdb7337,津南区,1,117.366925187811,39.0212590210457
57,34,132,天津商务职业学院,4112012788,天津市,天津市,专科,,天津商务职业学院,117.35271,39.01687,8a84ced3ba988c11343a71ce,津南区,1,117.339843554736,39.0095654645404
58,34,132,天津商务职业学院,4112012788,天津市,天津市,专科,,天津商务职业学院(六纬路校区),117.239901,39.11632,1fbe201ccb2b5493373a719a,河东区,1,117.227248086268,39.1090029807567
59,35,133,天津国土资源和房屋职业学院,4112012803,天津市,天津市,专科,,天津国土资源和房屋职业学院,117.46005,38.874855,be1ea5efd3cfb8be14948e20,滨海新区,1,117.447097375051,38.8678143038956
61,36,134,天津医学高等专科学校,4112012880,天津市,天津市,专科,,天津医学高等专科学校,117.294134,39.079677,cd9d05dd46f735b785420e38,河西区,1,117.281249502039,39.0729852595292
62,37,135,天津开发区职业技术学院,4112012881,天津市,天津市,专科,,天津开发区职业技术学院,117.229286,39.116141,fe6bab2e69532ccf6268581e,河西区,1,117.216587170128,39.1089262362047
64,38,136,天津艺术职业学院,4112012882,天津市,天津市,专科,,天津艺术职业学院,117.281455,39.097083,f02ee80243df6c4b2fb96d02,河东区,1,117.268658338202,39.0902041240231
65,38,136,天津艺术职业学院,4112012882,天津市,天津市,专科,,天津艺术职业学院,117.184759,39.095185,d4034eb3412cfaf7c1364480,南开区,1,117.171811473109,39.0884813837214
66,39,137,天津交通职业学院,4112012883,天津市,天津市,专科,,天津交通职业学院,117.083147,39.154957,46e86fdd5915256ed13ce3f8,西青区,1,117.070160136864,39.1480093833281
67,40,138,天津工业职业学院,4112013700,天津市,天津市,专科,,天津工业职业学院,117.121215,39.265674,042e1949eab5354d62685899,北辰区,1,117.108363425935,39.2580843444793
68,41,139,天津石油职业技术学院,4112013701,天津市,天津市,专科,,天津石油职业技术学院,117.225005,38.849007,550fd5f944d1a878931fc9c1,静海区,1,117.212320745023,38.8420160997236
69,41,139,天津石油职业技术学院,4112013701,天津市,天津市,专科,,天津石油职业技术学院(西校区),117.180831,38.885014,a9d97034517dba19eee4a53f,静海区,1,117.167889899345,38.8784099077784
72,41,139,天津石油职业技术学院,4112013701,天津市,天津市,专科,,天津石油职业技术学院(滨海校区),117.505054,38.729391,aaea8ab80c86c2a4223bf2ed,滨海新区,1,117.492314396957,38.7224083569779
73,42,140,天津城市职业学院,4112013702,天津市,天津市,专科,,天津城市职业学院,117.243502,39.155519,50f2faa8b79854c3a0acc458,河东区,1,117.230823379869,39.1481550929712
74,42,140,天津城市职业学院,4112013702,天津市,天津市,专科,,天津城市职业学院(月牙河校区),117.257519,39.173992,595e794c2b0ca4fd220220da,河北区,1,117.244829802526,39.1666783140126
75,42,140,天津城市职业学院,4112013702,天津市,天津市,专科,,天津城市职业学院(南开分院),117.148755,39.150795,23032d86f8a32b5cda2f2845,南开区,1,117.135866750108,39.1434954488971
77,42,140,天津城市职业学院,4112013702,天津市,天津市,专科,,天津城市职业学院(河东分院),117.291217,39.137834,7eb53606c42a49c16fa3cccd,河东区,1,117.278318674,39.1310665484903
78,42,140,天津城市职业学院,4112013702,天津市,天津市,专科,,天津城市职业学院(红桥分院),117.178627,39.182099,bc75336e089317aefbdc85d4,红桥区,1,117.165643129336,39.1752958595678
79,42,140,天津城市职业学院,4112013702,天津市,天津市,专科,,天津城市职业学院新华分院,117.188709,39.118262,1339d1a767aa9cc7a0acc4ca,和平区,1,117.17575474307,39.1115469496317
81,43,141,天津铁道职业技术学院,4112013863,天津市,天津市,专科,,天津铁道职业技术学院,117.227506,39.176797,0adce3e2f1af156081a00cb2,河北区,1,117.214770695117,39.1695641623918
82,43,141,天津铁道职业技术学院,4112013863,天津市,天津市,专科,,天津铁道职业技术学院(南校区),117.239557,39.170651,6deee308d078ef6b28fc48b3,河北区,1,117.226873576182,39.1632955176849
83,44,142,天津工艺美术职业学院,4112013911,天津市,天津市,专科,,天津工艺美术职业学院(建昌道校区),117.229989,39.180184,f709908a388a93598733046b,河北区,1,117.21727118494,39.1729165329176
84,45,143,天津城市建设管理职业技术学院,4112014020,天津市,天津市,专科,,天津城市建设管理职业技术学院,117.115172,39.198553,b7021bf815ebd3f9f4e73bd0,北辰区,1,117.102342211723,39.1910552739928
86,46,144,天津生物工程职业技术学院,4112014021,天津市,天津市,专科,,天津生物工程职业技术学院,117.548562,39.080591,fa7da3e85e0c256343d63e90,东丽区,1,117.53574849815,39.0740827495629
89,47,145,天津海运职业学院,4112014022,天津市,天津市,专科,,天津海运职业学院,117.371349,39.009034,f3cfca73fd2fff542db96d6b,津南区,1,117.358469162659,39.0016278166891
90,48,146,天津广播影视职业学院,4112014102,天津市,天津市,专科,,天津广播影视职业学院,117.120553,39.126932,ef773a0f6f75ff49220220c2,西青区,1,117.107733011058,39.1194311476662
92,50,148,天津滨海汽车工程职业学院,4112014600,天津市教委,天津市,专科,民办,天津滨海汽车工程职业学院,117.479841,38.994754,91aeb008ba83810b1288243a,津南区,1,117.467016452453,38.9874216346188
93,51,210,邯郸职业技术学院,4113011034,河北省,邯郸市,专科,,邯郸职业技术学院,114.517917,36.588547,b292b3aa65dca256be484263,邯山区,1,114.505575617318,36.5824302123018
97,51,210,邯郸职业技术学院,4113011034,河北省,邯郸市,专科,,邯郸职业技术学院(滨河校区),114.516606,36.605579,c86716ba8d44f289fe0eb07a,邯山区,1,114.504250246553,36.5994206206618
98,52,211,石家庄职业技术学院,4113011238,河北省,石家庄市,专科,,石家庄职业技术学院,114.413104,38.052708,d991e116452114551f38946f,桥西区,1,114.400198982091,38.0461228756522
99,52,211,石家庄职业技术学院,4113011238,河北省,石家庄市,专科,,石家庄职业技术学院(正定新区新校区),114.667557,38.151935,6f62cb61b80bc4e943d63ea5,正定县,1,114.655102021325,38.1457621573575
100,53,212,张家口职业技术学院,4113011423,河北省,张家口市,专科,,张家口职业技术学院,114.923311,40.737249,4fc3161aef8cd0a93a13fd46,桥东区,1,114.910620664926,40.7302141427933
101,53,212,张家口职业技术学院,4113011423,河北省,张家口市,专科,,张家口职业技术学院教工住宅小区,114.877031,40.826164,bff8fa7d02a0eea0c8213d58,桥西区,1,114.864368799522,40.8188228412771
102,54,213,河北软件职业技术学院,4113012352,河北省,保定市,专科,,河北软件职业技术学院,115.550822,38.873954,de97022c6c74f3dd14c8f639,莲池区,1,115.538372030248,38.8670326914511
103,55,214,河北石油职业技术学院,4113012367,河北省,廊坊市,专科,,河北石油职业技术学院,116.68257,39.530335,d4a0e38e0779d942b04c493d,安次区,1,116.670143425433,39.52336880723
104,56,215,河北建材职业技术学院,4113012389,河北省,秦皇岛市,专科,,河北建材职业技术学院(西校区),119.565696,39.91747,6d5cd63eafa8450cc8213d65,海港区,1,119.553298839961,39.9104897625534
106,57,216,河北政法职业学院,4113012408,河北省,石家庄市,专科,,河北政法职业学院(新校区),114.469134,38.144471,23116913ed5f78fd734b8764,新华区,1,114.456506861956,38.1375023339121
107,57,216,河北政法职业学院,4113012408,河北省,石家庄市,专科,,河北政法职业学院北院,114.478891,38.150092,adab9517918cc407f219376b,新华区,1,114.466329407449,38.1430413125309
110,58,217,沧州职业技术学院,4113012415,河北省,沧州市,专科,,沧州职业技术学院,116.829903,38.287906,c460342185c29e1fb34c495f,运河区,1,116.81746140419,38.2816506713604
112,58,217,沧州职业技术学院,4113012415,河北省,沧州市,专科,,沧州职业技术学院孟村学院,117.110349,38.057732,35aafc9ac5de044cd8eced9a,孟村回族自治县,1,117.097620003782,38.0505944008492
113,59,218,河北能源职业技术学院,4113012418,河北省,唐山市,专科,,河北能源职业技术学院,118.131407,39.637959,e889a744a1077cb58605bfd0,路北区,1,118.118368254997,39.6307977747088
114,60,219,石家庄铁路职业技术学院,4113012424,河北省,石家庄市,专科,,石家庄铁路职业技术学院,114.533558,38.093999,3b033958ec5a2cd13a04b1ae,长安区,1,114.521003334226,38.087670882157
115,60,219,石家庄铁路职业技术学院,4113012424,河北省,石家庄市,专科,,石家庄铁路职业技术学院(北校区),114.507974,38.136204,8e95c9df4311326cbe484212,新华区,1,114.495478668904,38.1294028564962
117,61,220,保定职业技术学院,4113012543,河北省,保定市,专科,,保定职业技术学院,115.477046,38.865727,a6c19631ba463f026140a960,竞秀区,1,115.464241467784,38.8588499283713
118,61,220,保定职业技术学院,4113012543,河北省,保定市,专科,,保定职业技术学院(东校区),115.530274,38.876001,b1bd94c53c05d337213bf265,莲池区,1,115.51763058717,38.8693697958966
119,61,220,保定职业技术学院,4113012543,河北省,保定市,专科,,保定职业技术学院(北校区),115.525666,38.886714,4cb8af50e3e04d1472455bfb,莲池区,1,115.51296765672,38.8801350117703
120,62,221,秦皇岛职业技术学院,4113012773,河北省,秦皇岛市,专科,,秦皇岛职业技术学院,119.488218,39.845334,efed8e3bc83d37d1bda2404b,北戴河区,1,119.475511436263,39.8381279203891
123,63,222,石家庄工程职业学院,4113012782,河北省教育厅,石家庄市,专科,民办,石家庄工程职业学院,114.445936,38.176806,64a8bf7de1b3a9665e0d0220,新华区,1,114.43308233999,38.1701825258694
124,65,224,唐山职业技术学院,4113012785,河北省,唐山市,专科,,唐山职业技术学院,118.097355,39.591377,ad258d353ee3ca26cc06a4f9,丰南区,1,118.084514215855,39.5836852883428
125,65,224,唐山职业技术学院,4113012785,河北省,唐山市,专科,,唐山职业技术学院,118.13954,39.629818,a0ba6fafed99d3eca11de9bc,路北区,1,118.126490311164,39.6227482797159
126,65,224,唐山职业技术学院,4113012785,河北省,唐山市,专科,,唐山职业技术学院(韩城校区),118.071051,39.642996,6b0c183902bf46dfa11de9ed,路北区,1,118.058180822937,39.6353681052625
127,66,225,衡水职业技术学院,4113012786,河北省,衡水市,专科,,衡水职业技术学院,115.687471,37.705335,0adce3e2b923dd6180a00c26,桃城区,1,115.675172856267,37.69832985005
129,67,226,唐山工业职业技术学院,4113012787,河北省,唐山市,专科,,唐山工业职业技术学院(曹妃甸校区),118.575018,39.206763,d42ac90e2754bdcb2b201ab2,曹妃甸区,1,118.562847812809,39.199542180679
133,68,227,邢台医学高等专科学校,4113012884,河北省,邢台市,专科,,邢台医学高等专科学校,114.468313,37.094756,891cc98cbc6702fb8bdb73ca,信都区,1,114.455773669193,37.0879297952924
134,68,227,邢台医学高等专科学校,4113012884,河北省,邢台市,专科,,邢台医学高等专科学校(皇寺校区),114.373587,37.184956,3d9236d43f4a63c1cafa5f05,信都区,1,114.361018908736,37.1779315030657
135,69,228,河北艺术职业学院,4113012885,河北省,石家庄市,专科,,河北艺术职业学院,114.525139,38.043339,af1ae56b539965124207c16a,长安区,1,114.512609645542,38.0368632120637
136,70,229,河北旅游职业学院,4113012887,河北省,承德市,专科,,河北旅游职业学院(新校区),117.959933,40.908572,3c0ea7c5c3c5c89cfaf0cbbf,双桥区,1,117.947281057401,40.9007422765727
137,71,230,石家庄财经职业学院,4113013070,河北省教育厅,石家庄市,专科,民办,石家庄财经职业学院,114.44225,38.174459,3578be473547646cd618b769,鹿泉区,1,114.42937329916,38.1678837591482
138,71,230,石家庄财经职业学院,4113013070,河北省教育厅,石家庄市,专科,民办,石家庄财经职业学院(卧龙校区),114.289037,38.123487,0f7307b61524b1cfd6b74e88,鹿泉区,1,114.276307333803,38.117045186646
139,72,231,河北交通职业技术学院,4113013071,河北省,石家庄市,专科,,河北交通职业技术学院,114.649481,38.032887,34acabd90b9f7d8ac7f50df7,裕华区,1,114.637116316778,38.0265923993876
